Jogador Referência	Jogador Comparado	Resultado
Rodrygo	Rodrigo Varanda	709.436
Rodrygo	Rivaldinho	273.35224999999997
Rodrygo	Ai Kesen	331.74834999999996
Rodrygo	Bruno Oliveira	96.15960000000001
Rodrygo	Matheus Cadorini	434.12415000000004
Rodrygo	Marlyson	869.5133999999998
Rodrygo	Yago Cariello	868.9381000000001
Rodrygo	Felipe Vizeu	534.72365
Rodrygo	Alan Kardec	903.37425
Rodrygo	Arthur Sales	647.5943000000002
Rodrygo	Bergson	183.05210000000002
Rodrygo	Alisson Safira	997.5176000000001
Rodrygo	Fabrício Daniel	270.50865
Rodrygo	Renato Júnior	504.71100000000007
Rodrygo	João Paulo	785.6185000000002
Rodrygo	Pernambuco	370.81230000000005
Rodrygo	Hyuri	873.6185500000001
Rodrygo	Caio Cruz	627.253
Rodrygo	Matheus Jesus	721.43335
Rodrygo	Saldanha	215.45695
Rodrygo	Derik Lacerda	1429.4319500000001
Rodrygo	Jean Patric	848.12515
Rodrygo	Tiago Orobó	499.9064499999998
Rodrygo	Brenner	73.78950000000003
Rodrygo	Vander	588.3747999999999
Rodrygo	Giovanni Augusto	222.4811
Rodrygo	Mateusão	1050.4232
Rodrygo	Henrique Almeida	381.13040000000007
Rodrygo	Marco Túlio	661.32145
Rodrygo	Danilo Alves	165.21925000000007
Rodrygo	Hamilton	1096.88925
Rodrygo	Alan	309.84205
Rodrygo	Marcelo Ryan	813.60275
Rodrygo	Douglas Coutinho	713.0689
Rodrygo	William Lira	3430.2378000000003
Rodrygo	Felippe Cardoso	614.4309
Rodrygo	Paulo Victor	581.0190000000002
Rodrygo	Souza	200.40649999999997
Rodrygo	André Luis	1183.3641000000002
Rodrygo	Daniel dos Anjos	719.44975
Rodrygo	Michel	776.4825500000001
Rodrygo	Matheuzinho	439.9786
Rodrygo	Waguininho	179.93749999999997
Rodrygo	V. Matos	406.98969999999997
Rodrygo	Vinícius Lopes	739.5492999999999
Rodrygo	Renan	701.6128000000001
Rodrygo	Popó	749.3204999999999
Rodrygo	Ytalo	633.0389
Rodrygo	Felipe Augusto	716.4433500000001
Rodrygo	Willen	430.7528499999999
Rodrygo	Luiz Adriano	64.91960000000002
Rodrygo	Willian Bigode	864.6031499999998
Rodrygo	Claudinho	415.80415000000005
Rodrygo	Bruno Marques	623.00055
Rodrygo	Vinícius Tanque	1106.7098500000002
Rodrygo	Saulo Mineiro	931.8726000000003
Rodrygo	Ryder Matos	232.43670000000003
Rodrygo	Welthon	1244.6370000000002
Rodrygo	Raúl Asencio	2436.2324500000004
Rodrygo	André Felipe	445.83910000000003
Rodrygo	Dennis Murillo	5891.042650000001
Rodrygo	Nathan Fogaça	3590.7286000000004
Rodrygo	Jefferson	187.78309999999993
Rodrygo	Rômulo Souza	281.44575
Rodrygo	Lucas Ribamar	251.58725000000015
Rodrygo	Felipe Ferreira	243.3652500000001
Rodrygo	Matheus Aias	559.5871500000001
Rodrygo	L. da Silva	888.0035
Rodrygo	Tomás Bastos	240.3247
Rodrygo	Pedro Henrique	549.3936000000002
Rodrygo	William Barbio	986.5851000000004
Rodrygo	Bruno Baio	1267.3888
Rodrygo	Júnior Pirambu	951.49015
Rodrygo	Rodrigo Rodrigues	443.66325000000006
Rodrygo	Geovane Magno	519.36255
Rodrygo	Rangel	830.9700499999999
Rodrygo	Jenison	840.6499500000001
Rodrygo	Renan Gorne	773.02335
Rodrygo	Tiago Reis	1105.0502000000001
Rodrygo	Elivelto	668.83915
Rodrygo	Jael	277.52660000000003
Rodrygo	Ciro	550.2062500000001
Rodrygo	Diego Maurício	486.7486000000001
Rodrygo	O. Batista Meier	80.67605
Rodrygo	Marcus Vinicius	132.4957
Rodrygo	Thiago Bezerra	175.83920000000003
Rodrygo	Dudu	271.04825
Rodrygo	Rodrigo Da Costa	273.19175000000007
Rodrygo	Gabriel	336.65374999999995
Rodrygo	Vinícius Araújo	216.19280000000012
Rodrygo	Pedro Lucas	237.99515000000002
Rodrygo	Sandro Lima	303.34575
Rodrygo	Samuel Rosa	460.8524500000002
Rodrygo	Nicolas	507.24915000000016
Rodrygo	Lucca	805.5567
Rodrygo	Alisson Farias	743.803
Rodrygo	Brenner	751.6151000000002
Rodrygo	Hêndrio Araújo	695.60095
Rodrygo	Rafaelson	681.8563999999999
Rodrygo	Herlison Caion	348.7214000000001
Rodrygo	Anderson Ceará	582.5306000000002
Rodrygo	Jonathas	942.8875
Rodrygo	Daniel Bahia	2136.92425
Rodrygo	Robinho	452.93595
Rodrygo	Júnior Dutra	1949.2513000000004
Rodrygo	Lecão	594.6993500000002
Rodrygo	Jonathan Balotelli	629.1411500000003
Rodrygo	Yuri Mamute	799.8570000000001
Rodrygo	Ibson	755.0983
Rodrygo	Felipe Amorim	253.32905
Rodrygo	Rômulo	238.45860000000008
Rodrygo	William Henrique	2004.4212000000002
Rodrygo	Pablo Dyego	756.0916500000001
Rodrygo	Fernandinho	2433.9429000000005
Rodrygo	Thiago Santos	104.79680000000005
Rodrygo	Chrigor	431.98895000000005
Rodrygo	Gustavo Santos	368.0068000000002
Rodrygo	Júnior Todinho	1224.70975
Rodrygo	Marcelo Moreno	736.2193500000001
Rodrygo	Sassá	804.2384000000001
Rodrygo	Patrick	137.02255
Rodrygo	Léo Tilica	168.17059999999998
Rodrygo	Lucão do Break	379.5482500000001
Rodrygo	Miguel Bianconi	783.9383499999999
Rodrygo	Lucão	1155.9766000000002
Rodrygo	Conrado	828.8405500000001
Rodrygo	Bruno Mezenga	234.4452000000002
Rodrygo	Jorge Eduardo	396.7532
Rodrygo	Rodrigo Maranhão	617.08085
Rodrygo	Thuram	208.33810000000003
Rodrygo	Diego Carioca	715.6960499999999
Rodrygo	Gabriel Bispo	353.3285000000001
Rodrygo	Tardeli	250.00839999999997
Rodrygo	Jackson	233.97879999999998
Rodrygo	Léo Gamalho	227.2677
Rodrygo	Lucas de Vega	516.7190999999999
Rodrygo	Luiz Henrique	3428.9963000000002
Rodrygo	Tharcysio	531.2436500000001
Rodrygo	Anselmo	205.60400000000004
Rodrygo	Diego Souza	183.35915000000003
Rodrygo	Iago Dias	278.72924999999987
Rodrygo	Zé Vitor	2286.7121
Rodrygo	Jonny	648.5212000000001
Rodrygo	Jô Batista	843.0429999999998
Rodrygo	Dudu	677.0321
Rodrygo	Salatiel	291.7684500000001
Rodrygo	Juninho Rocha	391.7835
Rodrygo	Crislan	1032.89775
Rodrygo	Diego Jardel	271.5671500000001
Rodrygo	Alex Sandro	348.36934999999994
Rodrygo	Gabriel Santos	606.9159500000001
Rodrygo	Matheus Lucas	5606.135450000001
Rodrygo	Thomás	459.97985000000006
Rodrygo	Júnior Brandao	844.0964
Rodrygo	Zé Paulo	954.8029499999998
Rodrygo	P. Monteiro	724.2176
Rodrygo	Mirandinha	902.4726500000003
Rodrygo	Silvio	2252.9104500000003
Rodrygo	Douglas Vieira	621.4945000000001
Rodrygo	Samuel	324.8532000000001
Rodrygo	Paulo Josue	362.4282
Rodrygo	Rodrigo Pimpão	580.3969500000002
Rodrygo	Liliu	887.46655
Rodrygo	Nádson	5601.5142000000005
Rodrygo	Paulo Vyctor	217.95374999999987
Rodrygo	Bruno Catanhede	577.7870499999999
Rodrygo	Cleiton Silva	478.61905
Rodrygo	Ricardo Bueno	116.71989999999998
Rodrygo	Joao Morelli	1948.5977
Rodrygo	Rodrigo Dias	538.5952500000001
Rodrygo	Paulo Sérgio	292.7079500000001
Rodrygo	Gustavo Marmentini	1072.7422000000001
Rodrygo	Renatinho	140.99915000000007
Rodrygo	Dorielton	636.4821999999999
Rodrygo	Yuri Jonathan	275.0862
Rodrygo	Careca	849.761
Rodrygo	Ramon	475.74099999999993
Rodrygo	Jean Lucas	152.78430000000003
Rodrygo	Patrick Luan	364.70320000000004
Rodrygo	Aloísio	540.2883999999999
Rodrygo	Jefferson da Silva	230.5024
Rodrygo	Kaio Nunes	402.05215000000015
Rodrygo	Nilson	804.3329500000001
Rodrygo	Stenio Junior	605.8113500000001
Rodrygo	Gustavo Coutinho	518.3842000000001
Rodrygo	Mattheus Oliveira	144.87439999999992
Rodrygo	Mosquito	123.78904999999997
Rodrygo	Mychell Chagas	573.6932999999999
Rodrygo	Wander	687.0706000000001
Rodrygo	Yann Rolim	741.3125000000002
Rodrygo	J. Fernandes	416.7051500000001
Rodrygo	Maxuell	596.7996
Rodrygo	Matheus Souza	53.97294999999998
Rodrygo	Juninho	1518.2896500000002
Rodrygo	Diogo	1185.7803
Rodrygo	Vágner Love	246.15620000000015
Rodrygo	Derley	87.52474999999997
Rodrygo	Kleiton	1048.0775
Rodrygo	Fernando Viana	5777.2006
Rodrygo	Cristiano	277.9853000000001
Rodrygo	Leo Fernandes	87.52120000000005
Rodrygo	Thiago Alagoano	555.2263
Rodrygo	Lohan	589.5053000000001
Rodrygo	Gabriel Honório	327.21670000000006
Rodrygo	Fabrício	593.72305
Rodrygo	Felipe Garcia	236.89430000000013
Rodrygo	Jhon Cley	318.15475000000004
Rodrygo	Devid	728.5193
Rodrygo	Brandão	570.2847500000001
Rodrygo	Adler	717.4039999999999
Rodrygo	Everton	824.6801500000003
Rodrygo	Jonata	739.6854000000001
Rodrygo	David Silva	330.70615
Rodrygo	Kelvin	146.88289999999998
Rodrygo	Valdeci	334.6283999999999
Rodrygo	R. Ramires	495.8781500000001
Rodrygo	A. Becker	396.1224000000001
Rodrygo	Marcus Índio	536.0323
Rodrygo	Adriano Michael Jackson	727.7192
Rodrygo	Felype Hebert	851.8154499999999
Rodrygo	Amarildo	813.3098999999999
Rodrygo	Bernardo	415.0841500000001
Rodrygo	Éderson	3353.57065
Rodrygo	Ramon Lopes	850.9804
Rodrygo	Wellington Paulista	1905.7901500000003
Rodrygo	Bruno Lopes	414.1168000000002
Rodrygo	Jô	1005.5790500000002
Rodrygo	Álvaro	5706.064450000001
Rodrygo	Léo Passos	1042.56075
Rodrygo	Nicolas	323.8155
Rodrygo	Douglas Rosa	684.0300500000001
Rodrygo	Stefan	1212.0574499999998
Rodrygo	João Marcos	702.8172
Rodrygo	W. Priori	1009.4394
Rodrygo	D. Vinicius	1094.3304500000002
Rodrygo	Victor Andrade	592.7088000000001
Rodrygo	Erikys	593.1434
Rodrygo	M. Cruz	90.43290000000005
Rodrygo	K. Amarante	2870.84305
Rodrygo	Igor Henrique	648.8420000000001
Rodrygo	Olavio	590.6766000000001
Rodrygo	Paulo Victor	743.1148499999999
Rodrygo	Gleyson Oliveira	477.30910000000006
Rodrygo	Thiago Henrique	700.6537000000002
Rodrygo	Adílio Santos	863.7457
