Jogador Referência	Jogador Comparado	Resultado
Gabriel Barbosa	Carlos Júnior	0.9865236853742061
Gabriel Barbosa	Vinicius Mello	0.9865195051235773
Gabriel Barbosa	Vina	0.9864872405791479
Gabriel Barbosa	Cassiano	0.9864644182357949
Gabriel Barbosa	Pablo Dyego	0.9864058946087486
Gabriel Barbosa	Gabriel Santos	0.9861969655318756
Gabriel Barbosa	Guilherme Dellatorre	0.9861738385848912
Gabriel Barbosa	Sandro Lima	0.9860919950171563
Gabriel Barbosa	Erison	0.986060385091259
Gabriel Barbosa	Alex Sandro	0.9859970094957273
Gabriel Barbosa	Marcelo Ryan	0.9859438511218196
Gabriel Barbosa	Alisson Safira	0.9856542627020102
Gabriel Barbosa	Rafael Navarro	0.985624074477599
Gabriel Barbosa	Gabriel	0.9855692246403482
Gabriel Barbosa	Maxuell	0.9853576143039046
Gabriel Barbosa	Bruno Duarte	0.9853342163832312
Gabriel Barbosa	Alvaro de Oliveira	0.9853328346815134
Gabriel Barbosa	Ai Kesen	0.985217164030487
Gabriel Barbosa	Wesley	0.9852146112949866
Gabriel Barbosa	Alemão	0.9850656041757704
Gabriel Barbosa	Daniel dos Anjos	0.9850539366727624
Gabriel Barbosa	Renan Gorne	0.9850364290704967
Gabriel Barbosa	Denílson	0.9849525268645373
Gabriel Barbosa	Rildo	0.9849183541843792
Gabriel Barbosa	Pedro Lucas	0.9848965504695822
Gabriel Barbosa	Everton Nascimento	0.9848919880048268
Gabriel Barbosa	Charles	0.9848869132090026
Gabriel Barbosa	Raphael Alemão	0.9848381041311627
Gabriel Barbosa	Luiz Phellype	0.9848127657269855
Gabriel Barbosa	David	0.9848015360295508
Gabriel Barbosa	Anselmo	0.9847905646806605
Gabriel Barbosa	Fernandinho	0.9847573135824228
Gabriel Barbosa	Élvis	0.9847484401670299
Gabriel Barbosa	Danilo Alves	0.9847369274373001
Gabriel Barbosa	Conrado	0.9847021449642682
Gabriel Barbosa	Wesley da Silva	0.9845202827934564
Gabriel Barbosa	Rafael Elias	0.9844586089178556
Gabriel Barbosa	Diego Costa	0.9844485441848042
Gabriel Barbosa	Rafa Silva	0.9843332963801306
Gabriel Barbosa	Nenê	0.9842948818852792
Gabriel Barbosa	Bruno Baio	0.9842124568600109
Gabriel Barbosa	Camilo Sanvezzo	0.9842006937612461
Gabriel Barbosa	Marcelo Moreno	0.9840747622323867
Gabriel Barbosa	Felipe Azevedo	0.983874833794697
Gabriel Barbosa	Marcos Paulo	0.983818714338858
Gabriel Barbosa	Derley	0.9838019545637348
Gabriel Barbosa	Iago Dias	0.9837017793457343
Gabriel Barbosa	Philippe Costa	0.9836880811994019
Gabriel Barbosa	Lucas Silva	0.9836747465307059
Gabriel Barbosa	Élton	0.9835910248404124
Gabriel Barbosa	Bissoli	0.9835752145836255
Gabriel Barbosa	Edu	0.9835356694791284
Gabriel Barbosa	Álvaro	0.9835337414390642
Gabriel Barbosa	Sergio Santos	0.9834925158779007
Gabriel Barbosa	Michael Thuique	0.9834873481375331
Gabriel Barbosa	Matheus Cassini	0.983481312505427
Gabriel Barbosa	Jael	0.9834549616170142
Gabriel Barbosa	Dyego Sousa	0.9833882721045095
Gabriel Barbosa	Jair Silva	0.9833121013525726
Gabriel Barbosa	Gustavo Santos	0.9833019080865508
Gabriel Barbosa	Fernando Viana	0.983212106329805
Gabriel Barbosa	Fábio Gomes	0.9831884675376888
Gabriel Barbosa	Marcão	0.9831811747871944
Gabriel Barbosa	Bernardo	0.983118028333763
Gabriel Barbosa	Devid	0.9830711860618032
Gabriel Barbosa	Bruno Lopes	0.9829809473836285
Gabriel Barbosa	Talles Magno	0.9829021618250283
Gabriel Barbosa	Marcus Índio	0.9828522717172564
Gabriel Barbosa	Nathan Fogaça	0.9828360296442414
Gabriel Barbosa	Bruno Henrique	0.9827329369462685
Gabriel Barbosa	Jonathan Balotelli	0.9826843851865712
Gabriel Barbosa	João Pedro	0.9825789415165994
Gabriel Barbosa	Patric	0.9825626161118723
Gabriel Barbosa	Dudu	0.9825601882516432
Gabriel Barbosa	Ricardo Lopes	0.9825075523484681
Gabriel Barbosa	Chrigor	0.9823937610896176
Gabriel Barbosa	Matheus Nascimento	0.9823871737796211
Gabriel Barbosa	Felipe Anderson	0.9823482967357859
Gabriel Barbosa	Garcez	0.9823449647907379
Gabriel Barbosa	Arthur Caíke	0.9823311112600005
Gabriel Barbosa	L. Lima	0.9821613245351313
Gabriel Barbosa	Lohan	0.9821261754978851
Gabriel Barbosa	Paulinho	0.9820885794580713
Gabriel Barbosa	Alex Teixeira	0.9820211497057196
Gabriel Barbosa	João Carlos	0.981977401394484
Gabriel Barbosa	Rodolfo	0.9819538847260011
Gabriel Barbosa	Cristiano	0.9819238005713316
Gabriel Barbosa	Hygor	0.9818620959384792
Gabriel Barbosa	Willian	0.9816306346567862
Gabriel Barbosa	Dodô	0.9816111314830889
Gabriel Barbosa	Adílio Santos	0.981517013728296
Gabriel Barbosa	Paulo Victor	0.9814531475628389
Gabriel Barbosa	Welinton Júnior	0.9814322720542982
Gabriel Barbosa	Marcos Júnior	0.9813976572430959
Gabriel Barbosa	Élder Santana	0.981370755094231
Gabriel Barbosa	Marcos André	0.9813204325821431
Gabriel Barbosa	Osman	0.9812680575842777
Gabriel Barbosa	Matheus Alves	0.9812138579875885
Gabriel Barbosa	PH Ganso	0.981175929063529
Gabriel Barbosa	Matheus Cunha	0.9811624566038343
Gabriel Barbosa	Gabriel Pirani	0.981153125698073
Gabriel Barbosa	Perotti	0.9811474915516661
Gabriel Barbosa	Rivaldinho	0.9810589790866894
Gabriel Barbosa	Matheus Lucas	0.9810373715519223
Gabriel Barbosa	Stenio Junior	0.980955349824454
Gabriel Barbosa	Igor Jesus	0.9809051583745914
Gabriel Barbosa	Adriano Michael Jackson	0.9808944193346147
Gabriel Barbosa	Renato Júnior	0.9808795131173358
Gabriel Barbosa	Zé Vitor	0.9808288257288685
