Jogador Referência	Jogador Comparado	Resultado
Leandro Damião	André Felipe	156.5020000000001
Leandro Damião	Rodrigo Da Costa	156.8535
Leandro Damião	Lohan	157.03544999999997
Leandro Damião	Gustavo Coutinho	157.05625000000003
Leandro Damião	Rodrigo Varanda	158.9618500000001
Leandro Damião	João Marcos	159.0656500000001
Leandro Damião	Bruno Henrique	159.66494999999986
Leandro Damião	João Pedro	159.98005
Leandro Damião	Carlos Júnior	161.84729999999988
Leandro Damião	Ryder Matos	162.17624999999998
Leandro Damião	Luquinha	163.09150000000002
Leandro Damião	Edigar Junio	163.10765
Leandro Damião	Léo Bonatini	165.67584999999994
Leandro Damião	Éder	166.37565
Leandro Damião	Vinícius Lopes	166.64464999999998
Leandro Damião	Bruno Rodrigues	167.32745
Leandro Damião	Carlos Vinícius	167.42440000000005
Leandro Damião	Madison	168.20369999999997
Leandro Damião	Douglas Tanque	168.29499999999996
Leandro Damião	Diogo	168.88749999999996
Leandro Damião	Muralha	169.26844999999994
Leandro Damião	João Paulo	169.64170000000001
Leandro Damião	Jhon Cley	169.9800499999999
Leandro Damião	Stenio Junior	170.08280000000002
Leandro Damião	William Barbio	171.89784999999998
Leandro Damião	Thiago Galhardo	172.23810000000003
Leandro Damião	Ramon Machado	172.4101
Leandro Damião	Waguininho	173.9232500000001
Leandro Damião	Matheus Souza	175.39605000000003
Leandro Damião	Régis	175.98169999999993
Leandro Damião	Marcinho	176.32109999999992
Leandro Damião	Rodrigo Rodrigues	177.2794499999999
Leandro Damião	Thuram	178.66004999999996
Leandro Damião	Bruno Oliveira	178.66564999999994
Leandro Damião	Felippe Cardoso	179.3408500000001
Leandro Damião	Tiago	181.78084999999993
Leandro Damião	Juan	181.9945000000001
Leandro Damião	Ibson Melo	182.70390000000012
Leandro Damião	Anselmo Ramon	183.48014999999992
Leandro Damião	Diego Oliveira	184.12380000000007
Leandro Damião	Alerrandro	184.7918500000001
Leandro Damião	Tomás Bastos	185.13130000000007
Leandro Damião	Willian José	185.13509999999994
Leandro Damião	Rafa Silva	186.50680000000006
Leandro Damião	Claudinho	186.63309999999998
Leandro Damião	Ricardo Bueno	187.39410000000012
Leandro Damião	André Luis	187.54334999999995
Leandro Damião	Matheus Saldanha	187.58495000000002
Leandro Damião	Careca	188.03284999999997
Leandro Damião	Rodrigo Maranhão	188.39990000000006
Leandro Damião	Pedro Henrique	189.00750000000008
Leandro Damião	Zé Paulo	189.22330000000005
Leandro Damião	Caio Canedo	190.06349999999998
Leandro Damião	Thiago Bezerra	190.5226500000001
Leandro Damião	Renan Gorne	192.84949999999992
Leandro Damião	Cesinha	193.89370000000005
Leandro Damião	Igor Henrique	194.76359999999985
Leandro Damião	Bruno Lamas	194.8433
Leandro Damião	Sandro Lima	198.8980999999999
Leandro Damião	Thiago Santana	199.14855
Leandro Damião	Douglas Rosa	199.97630000000004
Leandro Damião	Héber	200.99055000000004
