Jogador Referência	Jogador Comparado	Resultado
Gabriel Barbosa	Camilo Sanvezzo	155.1348
Gabriel Barbosa	Derley	155.22725000000003
Gabriel Barbosa	Álvaro	155.29645000000002
Gabriel Barbosa	Lohan	155.69710000000003
Gabriel Barbosa	Willian	158.32784999999998
Gabriel Barbosa	Rildo	158.88520000000003
Gabriel Barbosa	Everton Nascimento	160.62890000000004
Gabriel Barbosa	João Pedro	161.16005000000004
Gabriel Barbosa	Vitor Gabriel	161.5052
Gabriel Barbosa	Lukian	161.96975
Gabriel Barbosa	Marcos Júnior	162.24750000000003
Gabriel Barbosa	Dodô	162.6055
Gabriel Barbosa	Garcez	162.85410000000002
Gabriel Barbosa	Ricardo Lopes	162.9146
Gabriel Barbosa	Felipe Azevedo	162.9505
Gabriel Barbosa	Stenio Junior	164.11005
Gabriel Barbosa	Bruno Baio	165.30985000000004
Gabriel Barbosa	Wesley	165.46730000000002
Gabriel Barbosa	Gabriel Pirani	165.66110000000003
Gabriel Barbosa	Arthur Caíke	166.71130000000002
Gabriel Barbosa	Rony	166.84185000000002
Gabriel Barbosa	Igor Henrique	166.87145000000004
Gabriel Barbosa	Jonathan Balotelli	167.3754000000001
Gabriel Barbosa	J. Fernandes	167.52225000000007
Gabriel Barbosa	Marcelo Moreno	167.76945000000003
Gabriel Barbosa	Igor Jesus	169.29749999999996
Gabriel Barbosa	Diego Farias	170.02495
Gabriel Barbosa	Gabriel Bispo	170.18120000000005
Gabriel Barbosa	Ricardinho	170.5284000000001
Gabriel Barbosa	Tiago Orobó	171.15400000000017
Gabriel Barbosa	Wesley da Silva	171.84585000000007
Gabriel Barbosa	Guilherme Schettine	172.78210000000007
Gabriel Barbosa	Adílio Santos	173.93640000000005
Gabriel Barbosa	Alex Teixeira	174.17744999999996
Gabriel Barbosa	Juan	174.42045
Gabriel Barbosa	André Felipe	174.57524999999998
Gabriel Barbosa	Paulinho	175.09104999999994
Gabriel Barbosa	Edigar Junio	175.1429
Gabriel Barbosa	Rômulo	175.41005000000004
Gabriel Barbosa	Jair Silva	175.50945000000007
Gabriel Barbosa	Rafael Martins	175.78335000000007
Gabriel Barbosa	Careca	175.98280000000005
Gabriel Barbosa	Daniel dos Anjos	176.1630500000001
Gabriel Barbosa	Robinho	176.4055
Gabriel Barbosa	Souza	176.81345000000005
Gabriel Barbosa	Philippe Coutinho	176.90695000000005
Gabriel Barbosa	Iury Castilho	177.05345000000005
Gabriel Barbosa	Matheus Cunha	177.7208500000001
Gabriel Barbosa	Richarlison	178.4273
Gabriel Barbosa	Ricardo Bueno	180.63225
Gabriel Barbosa	Matheus Lucas	181.97570000000005
Gabriel Barbosa	Fernando Viana	182.20925000000005
Gabriel Barbosa	Kleiton	182.26005000000004
Gabriel Barbosa	Pablo	182.3599
Gabriel Barbosa	Héber	182.5197
Gabriel Barbosa	Lucas Ribamar	183.21535000000017
Gabriel Barbosa	Marcus Índio	184.07655
Gabriel Barbosa	Nathan Fogaça	184.57230000000004
Gabriel Barbosa	Alan Grafite	184.72070000000002
Gabriel Barbosa	Rafinha	184.7623000000001
Gabriel Barbosa	Régis	185.36094999999997
Gabriel Barbosa	Rodrigo Varanda	185.629
Gabriel Barbosa	PH Ganso	186.35119999999998
Gabriel Barbosa	Gabriel Poveda	186.99310000000003
Gabriel Barbosa	Maxuell	187.14710000000014
Gabriel Barbosa	Júnior Brumado	187.56545000000003
Gabriel Barbosa	Marquinhos Gabriel	188.07179999999997
Gabriel Barbosa	Gustavo Marmentini	188.08970000000002
Gabriel Barbosa	Adriano Michael Jackson	188.18090000000004
Gabriel Barbosa	Vitinho	188.36810000000006
Gabriel Barbosa	Iago Dias	188.91305000000003
Gabriel Barbosa	Élder Santana	189.1438500000001
Gabriel Barbosa	Kenedy	189.51670000000001
Gabriel Barbosa	Thiago Andrade	191.10589999999996
Gabriel Barbosa	Diego Costa	191.2554500000001
Gabriel Barbosa	Deyverson	192.2806500000001
Gabriel Barbosa	Alemão	192.6441
Gabriel Barbosa	Matheus Nascimento	192.75510000000003
Gabriel Barbosa	Bruno Duarte	192.81525000000002
Gabriel Barbosa	Lucca	193.06015000000014
Gabriel Barbosa	Nikão	193.58930000000007
Gabriel Barbosa	Mikael	193.6713
Gabriel Barbosa	Gabriel Ramos	194.47015000000002
Gabriel Barbosa	Thiago Alagoano	194.56505
