Jogador Referência	Jogador Comparado	Resultado
Rodrygo	Tiago Alves	0.992889907113455
Rodrygo	Élvis	0.9988949837957053
Rodrygo	Vinicius Mingotti	0.996279260734028
Rodrygo	Fernando Karanga	0.9881833425737122
Rodrygo	Miguel Ferreira	0.9829728885315449
Rodrygo	Maurides	0.9725122087887672
Rodrygo	Neílton	0.8441898423006056
Rodrygo	João Carlos	0.9425297961000779
Rodrygo	João Paulo	0.9997025747867284
Rodrygo	Guilherme Dellatorre	0.977992934807206
Rodrygo	Lukian	0.9991892646089228
Rodrygo	Wesley da Silva	0.9971959722660341
Rodrygo	Willyan	0.9932084458496384
Rodrygo	Erick	0.9987195232763538
Rodrygo	Denílson	0.9861192394679058
Rodrygo	Philippe Costa	0.9422679435407483
Rodrygo	Bruno Costa	0.9898034581719737
Rodrygo	Evandro	0.9947956723846707
Rodrygo	Itaitinga	0.9848474926693517
Rodrygo	França	0.9991870435348906
Rodrygo	Rodrigo Henrique	0.9993792238317156
Rodrygo	Talles	0.9975961959868815
Rodrygo	Andre Clóvis	0.9998048463125275
Rodrygo	Jajá	0.9958467049750411
Rodrygo	Everton Galdino	0.9931906795903767
Rodrygo	Clayton	0.9960264215141128
Rodrygo	Zeca	0.9984449616498957
Rodrygo	Bruno Mendes	0.987198752329544
Rodrygo	Leandro Ribeiro	0.9895010522245372
Rodrygo	Ricardo Lopes	0.9187450729786526
Rodrygo	Tiago	0.9957161036152522
Rodrygo	Bruno Lamas	0.9976534643569929
Rodrygo	Richard	0.9885309005915759
Rodrygo	Muralha	0.999276703288322
Rodrygo	Felipe	0.9969566680139221
Rodrygo	Wendel	0.9970773337252974
Rodrygo	Hernandes	0.9971753440436465
Rodrygo	Neto	0.9600333396608773
Rodrygo	Pablo	0.9826704354351008
Rodrygo	Alvaro de Oliveira	0.9969478621669472
Rodrygo	Heberty	0.9989236466845806
Rodrygo	Alan	0.9372153744870428
Rodrygo	Douglas Baggio	0.9991341983453054
Rodrygo	Gabriel Xavier	0.940007319311604
Rodrygo	Rafinha	0.9962475281080022
Rodrygo	Marcinho	0.9979951684899427
Rodrygo	Maurício Garcez	0.9970267720370517
Rodrygo	Juninho	0.9967292515248305
Rodrygo	Rodrigo Varanda	0.9894770221053861
Rodrygo	Rivaldinho	0.9950321095566409
Rodrygo	Ai Kesen	0.9954719809619312
Rodrygo	Bruno Oliveira	0.9954289191625295
Rodrygo	Matheus Cadorini	0.9854694118898694
Rodrygo	Marlyson	0.8877265994897217
Rodrygo	Yago Cariello	0.9941707152049347
Rodrygo	Felipe Vizeu	0.9982429621122556
Rodrygo	Alan Kardec	0.8530173582792586
Rodrygo	Arthur Sales	0.9842816350248604
Rodrygo	Bergson	0.9985983509218288
Rodrygo	Alisson Safira	0.9861014000412747
Rodrygo	Fabrício Daniel	0.9932560730634681
Rodrygo	Renato Júnior	0.9894397686392344
Rodrygo	João Paulo	0.9992002875911626
Rodrygo	Pernambuco	0.9820446902624261
Rodrygo	Hyuri	0.9468599753411147
Rodrygo	Caio Cruz	0.9856026617597365
Rodrygo	Matheus Jesus	0.9993562351340762
Rodrygo	Saldanha	0.9999029770543131
Rodrygo	Derik Lacerda	0.9961266750456642
Rodrygo	Jean Patric	0.9884909989445754
Rodrygo	Tiago Orobó	0.9988764766618179
Rodrygo	Brenner	0.9991432470858437
Rodrygo	Vander	0.9979022256254612
Rodrygo	Giovanni Augusto	0.9947580763607325
Rodrygo	Mateusão	0.953134064291545
Rodrygo	Henrique Almeida	0.9888142080056757
Rodrygo	Marco Túlio	0.9978513753249876
Rodrygo	Danilo Alves	0.994575488451364
Rodrygo	Hamilton	0.9991428923936132
Rodrygo	Alan	0.9981936903554508
Rodrygo	Marcelo Ryan	0.9919576622559505
Rodrygo	Douglas Coutinho	0.991361342373054
Rodrygo	William Lira	0.9946509540394332
Rodrygo	Felippe Cardoso	0.9585750989113663
Rodrygo	Paulo Victor	0.999699745739256
Rodrygo	Souza	0.9998714781713576
Rodrygo	André Luis	0.9987494031359186
Rodrygo	Daniel dos Anjos	0.9983053739527927
Rodrygo	Michel	0.997779543852229
Rodrygo	Matheuzinho	0.9929618884285615
Rodrygo	Waguininho	0.9940626564051814
Rodrygo	V. Matos	0.9937262798910502
Rodrygo	Vinícius Lopes	0.8470942777282771
Rodrygo	Renan	0.9159606920697356
Rodrygo	Popó	0.9809561813746989
Rodrygo	Ytalo	0.9976816153119764
Rodrygo	Felipe Augusto	0.999603011282064
Rodrygo	Willen	0.9983320948988337
Rodrygo	Luiz Adriano	0.9989067933962372
Rodrygo	Willian Bigode	0.8788669396252154
Rodrygo	Claudinho	0.9272936171585181
Rodrygo	Bruno Marques	0.8954878945106602
Rodrygo	Vinícius Tanque	0.9801384486852923
Rodrygo	Saulo Mineiro	0.9555874687715517
Rodrygo	Ryder Matos	0.9669351012066291
Rodrygo	Welthon	0.9907141997222014
Rodrygo	Raúl Asencio	0.9484878293636783
Rodrygo	André Felipe	0.9641198842804735
Rodrygo	Dennis Murillo	0.9516333206900272
Rodrygo	Nathan Fogaça	0.9646245730455546
Rodrygo	Jefferson	0.9988959716173397
Rodrygo	Rômulo Souza	0.987567555681792
Rodrygo	Lucas Ribamar	0.9956658329413499
Rodrygo	Felipe Ferreira	0.990051573515583
Rodrygo	Matheus Aias	0.9926557391404692
Rodrygo	L. da Silva	0.9315367867236384
Rodrygo	Tomás Bastos	0.9993219399322676
Rodrygo	Pedro Henrique	0.9986392245016205
Rodrygo	William Barbio	0.9969609295577417
Rodrygo	Bruno Baio	0.9602628699340787
Rodrygo	Júnior Pirambu	0.932337887743474
Rodrygo	Rodrigo Rodrigues	0.9996570794605779
Rodrygo	Geovane Magno	0.9682124676770495
Rodrygo	Rangel	0.8133905070564195
Rodrygo	Jenison	0.994932025136511
Rodrygo	Renan Gorne	0.972510512247822
Rodrygo	Tiago Reis	0.8766324026772799
Rodrygo	Elivelto	0.9965860466883742
Rodrygo	Jael	0.9941371152071068
Rodrygo	Ciro	0.9993449642694024
Rodrygo	Diego Maurício	0.9976145151689708
Rodrygo	O. Batista Meier	0.9581375973107268
Rodrygo	Marcus Vinicius	0.9988261350139837
Rodrygo	Thiago Bezerra	0.9992164154199025
Rodrygo	Dudu	0.9940634378997306
Rodrygo	Rodrigo Da Costa	0.9996142624579522
Rodrygo	Gabriel	0.9995819481174958
Rodrygo	Vinícius Araújo	0.9875589334189551
Rodrygo	Pedro Lucas	0.9988162091810171
Rodrygo	Sandro Lima	0.9908235690990495
Rodrygo	Samuel Rosa	0.9991722794336119
Rodrygo	Nicolas	0.9992774584565869
Rodrygo	Lucca	0.9947194389950821
Rodrygo	Alisson Farias	0.9980012500289218
Rodrygo	Brenner	0.9851879652490492
Rodrygo	Hêndrio Araújo	0.9972487612019386
Rodrygo	Rafaelson	0.9979862249189215
Rodrygo	Herlison Caion	0.9989148782844351
Rodrygo	Anderson Ceará	0.963452482253195
Rodrygo	Jonathas	0.9431134084784251
Rodrygo	Daniel Bahia	0.8740314216097695
Rodrygo	Robinho	0.9840499316130108
Rodrygo	Júnior Dutra	0.9074915968290563
Rodrygo	Lecão	0.9850507569450546
Rodrygo	Jonathan Balotelli	0.970504649011086
Rodrygo	Yuri Mamute	0.9813051413302915
Rodrygo	Ibson	0.9939690652068344
Rodrygo	Felipe Amorim	0.9970277960029843
Rodrygo	Rômulo	0.9799506048666441
Rodrygo	William Henrique	0.9632918840021187
Rodrygo	Pablo Dyego	0.9984398893247163
Rodrygo	Fernandinho	0.9691091923802678
Rodrygo	Thiago Santos	0.9836548666712988
Rodrygo	Chrigor	0.9969781284491126
Rodrygo	Gustavo Santos	0.9980158480339284
Rodrygo	Júnior Todinho	0.9950384604657749
Rodrygo	Marcelo Moreno	0.992124444724408
