Jogador Referência	Jogador Comparado	Resultado
Rodrygo	André Luis	0.8454654414702357
Rodrygo	Daniel dos Anjos	0.9215828591336662
Rodrygo	Michel	0.8463897184300341
Rodrygo	Matheuzinho	1.165607902177505
Rodrygo	Waguininho	0.9638660310327029
Rodrygo	V. Matos	1.0101193317422434
Rodrygo	Vinícius Lopes	1.2025230139788612
Rodrygo	Renan	1.1838660351322121
Rodrygo	Popó	1.2682488313556273
Rodrygo	Ytalo	0.8769995855781185
Rodrygo	Felipe Augusto	0.9217969566732491
Rodrygo	Willen	0.890506648712338
Rodrygo	Luiz Adriano	0.9920617557896054
Rodrygo	Willian Bigode	1.1194456199746088
Rodrygo	Claudinho	1.0478312537136067
Rodrygo	Bruno Marques	0.9907921842811661
Rodrygo	Vinícius Tanque	0.9121027527153612
Rodrygo	Saulo Mineiro	1.4395265520838059
Rodrygo	Ryder Matos	1.058558708773802
Rodrygo	Welthon	0.9286194892197874
Rodrygo	Raúl Asencio	0.82299714804252
Rodrygo	André Felipe	0.9137568726791214
Rodrygo	Dennis Murillo	0.6726351924054925
Rodrygo	Nathan Fogaça	0.7507272426270605
Rodrygo	Jefferson	1.0723624201885071
Rodrygo	Rômulo Souza	0.894420963651733
Rodrygo	Lucas Ribamar	1.1502754022322077
Rodrygo	Felipe Ferreira	0.9583660406980256
Rodrygo	Matheus Aias	1.1519451299172594
Rodrygo	L. da Silva	0.997235399453363
Rodrygo	Tomás Bastos	1.0265174788992013
Rodrygo	Pedro Henrique	0.937173393168197
Rodrygo	William Barbio	0.8925849900177151
Rodrygo	Bruno Baio	1.053010449494112
Rodrygo	Júnior Pirambu	1.4035638486027593
Rodrygo	Rodrigo Rodrigues	0.9455200762540213
Rodrygo	Geovane Magno	0.851703783203649
Rodrygo	Rangel	1.1018049288441514
Rodrygo	Jenison	1.2216363916256157
Rodrygo	Renan Gorne	1.1817944899478778
Rodrygo	Tiago Reis	1.4745668230594138
Rodrygo	Elivelto	0.8923089897115871
Rodrygo	Jael	1.049459450524019
Rodrygo	Ciro	1.0037629648368327
Rodrygo	Diego Maurício	0.9181973330247896
Rodrygo	O. Batista Meier	1.0068832075112606
Rodrygo	Marcus Vinicius	0.9880474367354561
Rodrygo	Thiago Bezerra	0.9748779214397592
Rodrygo	Dudu	1.0773486288351886
Rodrygo	Rodrigo Da Costa	0.963018020751168
Rodrygo	Gabriel	0.9099587203302373
Rodrygo	Vinícius Araújo	1.0659525168743074
Rodrygo	Pedro Lucas	0.9391975856559559
Rodrygo	Sandro Lima	1.15403911873773
Rodrygo	Samuel Rosa	0.9052874743326488
Rodrygo	Nicolas	0.9166329771874097
Rodrygo	Lucca	1.284465665843888
Rodrygo	Alisson Farias	0.9059333885099461
Rodrygo	Brenner	0.9957338686909878
Rodrygo	Hêndrio Araújo	0.8483350259233523
Rodrygo	Rafaelson	0.9023280934648511
Rodrygo	Herlison Caion	1.099248536897877
Rodrygo	Anderson Ceará	0.9119193312074463
Rodrygo	Jonathas	1.193929363974875
Rodrygo	Daniel Bahia	0.8032948679016094
Rodrygo	Robinho	0.9003063134607748
Rodrygo	Júnior Dutra	0.8244720916339835
Rodrygo	Lecão	1.3025441116126386
Rodrygo	Jonathan Balotelli	1.167107875579087
Rodrygo	Yuri Mamute	1.343505311719643
Rodrygo	Ibson	0.8716054806557016
Rodrygo	Felipe Amorim	1.0404811852628817
Rodrygo	Rômulo	1.103298460255118
Rodrygo	William Henrique	0.892635190236495
Rodrygo	Pablo Dyego	0.8522525908822425
Rodrygo	Fernandinho	0.7995113719366295
Rodrygo	Thiago Santos	0.9903285183914141
Rodrygo	Chrigor	1.057888422315537
Rodrygo	Gustavo Santos	1.0620295091839806
Rodrygo	Júnior Todinho	0.8457132200138541
Rodrygo	Marcelo Moreno	1.2714491708723863
Rodrygo	Sassá	1.3411212979002072
Rodrygo	Patrick	0.985746226942426
Rodrygo	Léo Tilica	0.9846759934237058
Rodrygo	Lucão do Break	0.9484582287558264
Rodrygo	Miguel Bianconi	1.1687407952871869
Rodrygo	Lucão	1.2911531421598534
Rodrygo	Conrado	0.8842061281337047
Rodrygo	Bruno Mezenga	0.991627877916966
Rodrygo	Jorge Eduardo	1.1000103960910697
Rodrygo	Rodrigo Maranhão	0.8891596638655462
Rodrygo	Thuram	1.1577853156800526
Rodrygo	Diego Carioca	0.9854402086179064
Rodrygo	Gabriel Bispo	0.9461682911562191
Rodrygo	Tardeli	1.014704472077486
Rodrygo	Jackson	0.9695183409181147
Rodrygo	Léo Gamalho	0.9130209681594617
Rodrygo	Lucas de Vega	0.8575249209822515
Rodrygo	Luiz Henrique	0.6948536654773109
Rodrygo	Tharcysio	1.0785199782549606
Rodrygo	Anselmo	0.9017129221941311
Rodrygo	Diego Souza	1.0349853276817735
Rodrygo	Iago Dias	0.9965153512902618
Rodrygo	Zé Vitor	0.7813276884830284
Rodrygo	Jonny	1.214113597246127
Rodrygo	Jô Batista	1.2874873250861893
Rodrygo	Dudu	1.2034348106304735
Rodrygo	Salatiel	1.194873146126628
Rodrygo	Juninho Rocha	1.1593075490303495
Rodrygo	Crislan	1.2150895728066147
Rodrygo	Diego Jardel	1.063345839474742
Rodrygo	Alex Sandro	0.9141515954383136
Rodrygo	Gabriel Santos	1.0080342966020959
Rodrygo	Matheus Lucas	0.7010689518088254
Rodrygo	Thomás	1.1454604503464203
Rodrygo	Júnior Brandao	1.3220190745908127
Rodrygo	Zé Paulo	0.82888552329225
Rodrygo	P. Monteiro	0.9231641704231496
Rodrygo	Mirandinha	1.3242803504380476
Rodrygo	Silvio	0.7724485326325011
Rodrygo	Douglas Vieira	0.9696960439896138
Rodrygo	Samuel	0.9875556108639516
Rodrygo	Paulo Josue	1.0401061633736362
Rodrygo	Rodrigo Pimpão	1.166250275552943
Rodrygo	Liliu	1.3182308970099668
Rodrygo	Nádson	0.6824837135301327
Rodrygo	Paulo Vyctor	0.9802062747035571
Rodrygo	Bruno Catanhede	1.0419155780214007
Rodrygo	Cleiton Silva	0.8761523599227159
Rodrygo	Ricardo Bueno	1.0165241617830723
Rodrygo	Joao Morelli	0.9562584726615454
Rodrygo	Rodrigo Dias	0.9018922604841461
Rodrygo	Paulo Sérgio	1.1727998226557304
Rodrygo	Gustavo Marmentini	0.8975315972516752
